   9809     AichiSR  BL5S1
 Ref Ti4O7       22.09.16 10:16 - 22.09.16 10:18
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 23.66393 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4632
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        4665.33   6065.33        0.30       0.02      4634
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4466.100 10608.300 72342.100
  20.04331  20.04427    0.0234   9801544  11430392  12652158
  20.04200  20.04301    0.0234   9793184  11430292  12648958
  20.04069  20.04172    0.0234   9790084  11435592  12681658
  20.03939  20.04038    0.0234   9789964  11447592  12714358
  20.03808  20.03905    0.0234   9784424  11448092  12720258
  20.03678  20.03774    0.0234   9778654  11447792  12689658
  20.03547  20.03643    0.0234   9777964  11454992  12706358
  20.03417  20.03511    0.0234   9776194  11461092  12717758
  20.03286  20.03382    0.0234   9769074  11454292  12724058
  20.03156  20.03256    0.0234   9766194  11465092  12733858
  20.03025  20.03125    0.0234   9763524  11470292  12748858
  20.02894  20.02991    0.0234   9751224  11462392  12771758
  20.02764  20.02860    0.0234   9744114  11467292  12774258
  20.02633  20.02730    0.0234   9741344  11470592  12749658
  20.02503  20.02599    0.0234   9734764  11466292  12777958
  20.02372  20.02467    0.0234   9716834  11453792  12769158
  20.02242  20.02341    0.0234   9718494  11456192  12777258
  20.02111  20.02214    0.0234   9716564  11473092  12787058
  20.01981  20.02082    0.0234   9711414  11477992  12792958
  20.01850  20.01950    0.0234   9711324  11472692  12816558
  20.01719  20.01820    0.0234   9732954  11510092  12853858
  20.01589  20.01690    0.0234   9746224  11540092  12878558
  20.01458  20.01558    0.0234   9762534  11557392  12915658
  20.01328  20.01427    0.0234   9778544  11593692  12942658
  20.01197  20.01300    0.0234   9784154  11617792  12974458
  20.01067  20.01171    0.0234   9793814  11627592  12994658
  20.00936  20.01037    0.0234   9809124  11653492  13036858
  20.00806  20.00905    0.0234   9814084  11669092  13081158
  20.00675  20.00774    0.0234   9812534  11680192  13072358
  20.00544  20.00643    0.0234   9824584  11694892  13095058
  20.00414  20.00510    0.0234   9831164  11718392  13132858
  20.00283  20.00381    0.0234   9831504  11725492  13126758
  20.00153  20.00255    0.0234   9829044  11724692  13157158
  20.00022  20.00125    0.0234   9834974  11737192  13189458
  19.99892  19.99991    0.0234   9832354  11748292  13193558
  19.99761  19.99860    0.0234   9826044  11755292  13216558
  19.99631  19.99731    0.0234   9828164  11764892  13214058
  19.99500  19.99599    0.0234   9825124  11758092  13230158
  19.99369  19.99467    0.0234   9820774  11763792  13198558
  19.99239  19.99341    0.0234   9814274  11765192  13228658
  19.99108  19.99215    0.0234   9816504  11787692  13251758
  19.98978  19.99083    0.0234   9812664  11781092  13257258
  19.98847  19.98950    0.0234   9811164  11783892  13271858
  19.98717  19.98820    0.0234   9809544  11798292  13290758
  19.98586  19.98689    0.0234   9809194  11795292  13320958
  19.98456  19.98556    0.0234   9800624  11799392  13306558
  19.98325  19.98425    0.0234   9797194  11806692  13325958
  19.98194  19.98299    0.0234   9800804  11814292  13333658
  19.98064  19.98169    0.0234   9790344  11808792  13315758
  19.97933  19.98036    0.0234   9781614  11803992  13317158
  19.97803  19.97903    0.0234   9781424  11819192  13356958
  19.97672  19.97772    0.0234   9773074  11815492  13347858
  19.97542  19.97641    0.0234   9763384  11816892  13365058
  19.97411  19.97509    0.0234   9752884  11811592  13353158
  19.97281  19.97380    0.0234   9754764  11812592  13386458
  19.97150  19.97254    0.0234   9748494  11818592  13393958
  19.97019  19.97124    0.0234   9739944  11817092  13384458
  19.96889  19.96991    0.0234   9739494  11819192  13416458
  19.96758  19.96860    0.0234   9754074  11846892  13431858
  19.96628  19.96731    0.0234   9766994  11880192  13459158
  19.96497  19.96600    0.0234   9779344  11894092  13519458
  19.96367  19.96468    0.0234   9791384  11919192  13524858
  19.96236  19.96342    0.0234   9805314  11947992  13595758
  19.96106  19.96216    0.0234   9815464  11973392  13610158
  19.95975  19.96084    0.0234   9819774  11978592  13629158
  19.95844  19.95951    0.0234   9827544  12004592  13643358
  19.95714  19.95819    0.0234   9832044  12017992  13662958
  19.95583  19.95688    0.0234   9842624  12029892  13698858
  19.95453  19.95555    0.0234   9840704  12039092  13732658
  19.95322  19.95425    0.0234   9844854  12060092  13748758
  19.95192  19.95299    0.0234   9846314  12059892  13733958
  19.95061  19.95169    0.0234   9847584  12073892  13774258
  19.94931  19.95036    0.0234   9845124  12071792  13744258
  19.94800  19.94904    0.0234   9844624  12085592  13780158
  19.94669  19.94773    0.0234   9840044  12096792  13809058
  19.94539  19.94642    0.0234   9838514  12103392  13829258
  19.94408  19.94510    0.0234   9835354  12097792  13809458
  19.94278  19.94381    0.0234   9831274  12105092  13795358
  19.94147  19.94256    0.0234   9828394  12110592  13839458
  19.94017  19.94126    0.0234   9824664  12113192  13861058
  19.93886  19.93993    0.0234   9820234  12119792  13871558
  19.93756  19.93862    0.0234   9812854  12112392  13869758
  19.93625  19.93732    0.0234   9811854  12124092  13869458
  19.93494  19.93601    0.0234   9807354  12135092  13895558
  19.93364  19.93469    0.0234   9802454  12125192  13892858
  19.93233  19.93343    0.0234   9792464  12124192  13909858
  19.93103  19.93216    0.0234   9790384  12128892  13930058
  19.92972  19.93083    0.0234   9783654  12129992  13899258
  19.92842  19.92949    0.0234   9769804  12123492  13919858
  19.92711  19.92818    0.0234   9763034  12123992  13915558
  19.92581  19.92688    0.0234   9751304  12116592  13928958
  19.92450  19.92555    0.0234   9736684  12110092  13909958
  19.92319  19.92424    0.0234   9720644  12100292  13897458
  19.92189  19.92298    0.0234   9714554  12090492  13905658
  19.92058  19.92169    0.0234   9699914  12080892  13931758
  19.91928  19.92036    0.0234   9689984  12086792  13899658
  19.91797  19.91904    0.0234   9678404  12077592  13917758
  19.91667  19.91774    0.0234   9680064  12092492  13920858
  19.91536  19.91643    0.0234   9677444  12100392  13954858
  19.91406  19.91511    0.0234   9673064  12099692  13958058
  19.91275  19.91383    0.0234   9667404  12099992  13960358
  19.91144  19.91257    0.0234   9647864  12076792  13934958
  19.91014  19.91127    0.0234   9631844  12076292  13954858
  19.90883  19.90994    0.0234   9622474  12067792  13927558
  19.90753  19.90863    0.0234   9599394  12048692  13914158
  19.90622  19.90734    0.0234   9574084  12032992  13899658
  19.90492  19.90603    0.0234   9564314  12021592  13896458
  19.90361  19.90471    0.0234   9555504  12026492  13899058
  19.90231  19.90343    0.0234   9536814  12010092  13886158
  19.90100  19.90216    0.0234   9520264  11993692  13869358
  19.89969  19.90083    0.0234   9518804  11997492  13900258
  19.89839  19.89950    0.0234   9514444  11997692  13896758
  19.89708  19.89818    0.0234   9501574  11994192  13896958
  19.89578  19.89688    0.0234   9501074  12004392  13903958
  19.89447  19.89555    0.0234   9491454  11995092  13900558
  19.89317  19.89424    0.0234   9491994  12008092  13898258
  19.89186  19.89299    0.0234   9484344  12001592  13935958
  19.89056  19.89170    0.0234   9475804  12009192  13923958
  19.88925  19.89036    0.0234   9467684  11998892  13925958
  19.88794  19.88905    0.0234   9460834  11994492  13968258
  19.88664  19.88775    0.0234   9457144  12000992  13963958
  19.88533  19.88644    0.0234   9443394  11990992  13933158
  19.88403  19.88512    0.0234   9443564  11995692  13962058
  19.88272  19.88384    0.0234   9436414  11996892  13971158
  19.88142  19.88259    0.0234   9437984  12014392  13979458
  19.88011  19.88129    0.0234   9432334  12009592  14002858
  19.87881  19.87996    0.0234   9440564  12034492  14018558
  19.87750  19.87865    0.0234   9447484  12048092  14048058
  19.87619  19.87735    0.0234   9454224  12065492  14062458
  19.87489  19.87604    0.0234   9465334  12102092  14122958
  19.87358  19.87471    0.0234   9481934  12115992  14130858
  19.87228  19.87344    0.0234   9494684  12144092  14180358
  19.87097  19.87216    0.0234   9522504  12188692  14248158
  19.86967  19.87084    0.0234   9553584  12235092  14299158
  19.86836  19.86951    0.0234   9574894  12270392  14344358
  19.86706  19.86820    0.0234   9615284  12332692  14401758
  19.86575  19.86690    0.0234   9671674  12409792  14540258
  19.86444  19.86558    0.0234   9719994  12478592  14611258
  19.86314  19.86427    0.0234   9755724  12535992  14657758
  19.86183  19.86302    0.0234   9805994  12616192  14754558
  19.86053  19.86174    0.0234   9845894  12660592  14839458
  19.85922  19.86041    0.0234   9867634  12702892  14898658
  19.85792  19.85910    0.0234   9885054  12725992  14939558
  19.85661  19.85780    0.0234   9897944  12758192  14989358
  19.85531  19.85650    0.0234   9906944  12776892  15011858
  19.85400  19.85517    0.0234   9902444  12780892  15014758
  19.85269  19.85389    0.0234   9906904  12797992  15023858
  19.85139  19.85265    0.0234   9913024  12818292  15062458
  19.85008  19.85135    0.0234   9906864  12824792  15060958
  19.84878  19.85002    0.0234   9904674  12821492  15068658
  19.84747  19.84871    0.0234   9904404  12831492  15119658
  19.84617  19.84740    0.0234   9901484  12835992  15127758
  19.84486  19.84608    0.0234   9894824  12834592  15140458
  19.84356  19.84475    0.0234   9895254  12842692  15137758
  19.84225  19.84347    0.0234   9886094  12844992  15126958
  19.84094  19.84220    0.0234   9880634  12840192  15147958
  19.83964  19.84087    0.0234   9878634  12851292  15157958
  19.83833  19.83954    0.0234   9875974  12862092  15159058
  19.83703  19.83823    0.0234   9868404  12850092  15182458
  19.83572  19.83692    0.0234   9860784  12853792  15201658
  19.83442  19.83560    0.0234   9863394  12869192  15174658
  19.83311  19.83429    0.0234   9856744  12863492  15209058
  19.83181  19.83304    0.0234   9847934  12868992  15203958
  19.83050  19.83176    0.0234   9843084  12861092  15240058
  19.82919  19.83043    0.0234   9839014  12873192  15240858
  19.82789  19.82911    0.0234   9826584  12868692  15211658
  19.82658  19.82782    0.0234   9818344  12861492  15218358
  19.82528  19.82651    0.0234   9810624  12857592  15228558
  19.82397  19.82519    0.0234   9802234  12850792  15248658
  19.82267  19.82391    0.0234   9790734  12846892  15264858
  19.82136  19.82266    0.0234   9787964  12855592  15251758
  19.82006  19.82136    0.0234   9781734  12851092  15243358
  19.81875  19.82001    0.0234   9779304  12860992  15254858
  19.81744  19.81869    0.0234   9783924  12873692  15273658
  19.81614  19.81739    0.0234   9797544  12904592  15308358
  19.81483  19.81607    0.0234   9812734  12927792  15382758
  19.81353  19.81474    0.0234   9827354  12964892  15393458
  19.81222  19.81347    0.0234   9841434  12991292  15460458
  19.81092  19.81220    0.0234   9848854  13000792  15480658
  19.80961  19.81087    0.0234   9861704  13036592  15501058
  19.80831  19.80954    0.0234   9875434  13059492  15563858
  19.80700  19.80824    0.0234   9877514  13075292  15581958
  19.80569  19.80694    0.0234   9881864  13089892  15593158
  19.80439  19.80562    0.0234   9891284  13108392  15637958
  19.80308  19.80431    0.0234   9901094  13123192  15649658
  19.80178  19.80305    0.0234   9897704  13135792  15667558
  19.80047  19.80178    0.0234   9898784  13141092  15682258
  19.79917  19.80046    0.0234   9901904  13155492  15702458
  19.79786  19.79914    0.0234   9901214  13167092  15717858
  19.79656  19.79784    0.0234   9894514  13167892  15752858
  19.79525  19.79654    0.0234   9896634  13179192  15729958
  19.79394  19.79522    0.0234   9893444  13174092  15753558
  19.79264  19.79393    0.0234   9886244  13189992  15754258
  19.79133  19.79267    0.0234   9882944  13187392  15800458
  19.79003  19.79136    0.0234   9884014  13204092  15830558
  19.78872  19.79002    0.0234   9876434  13205692  15819758
  19.78742  19.78871    0.0234   9872554  13202192  15822758
  19.78611  19.78740    0.0234   9872704  13218692  15832058
  19.78481  19.78608    0.0234   9871434  13215892  15855458
  19.78350  19.78476    0.0234   9868634  13228392  15873358
  19.78219  19.78348    0.0234   9866324  13230692  15884758
  19.78089  19.78221    0.0234   9865164  13240292  15875758
  19.77958  19.78090    0.0234   9859204  13233692  15896658
  19.77828  19.77957    0.0234   9850314  13231092  15905258
  19.77697  19.77826    0.0234   9844084  13234892  15916958
  19.77567  19.77696    0.0234   9835274  13236492  15924358
  19.77436  19.77564    0.0234   9827084  13232092  15938358
  19.77306  19.77434    0.0234   9815234  13214892  15925258
  19.77175  19.77308    0.0234   9807354  13225992  15922958
  19.77044  19.77181    0.0234   9805154  13228292  15916758
  19.76914  19.77048    0.0234   9805544  13236292  15949958
  19.76783  19.76917    0.0234   9798924  13246492  15971158
  19.76653  19.76787    0.0234   9807614  13262792  15998558
  19.76522  19.76656    0.0234   9829164  13308492  16044758
  19.76392  19.76523    0.0234   9840434  13329792  16061258
  19.76261  19.76393    0.0234   9856204  13349392  16112058
  19.76131  19.76268    0.0234   9864934  13370692  16196758
  19.76000  19.76137    0.0234   9881404  13401592  16207558
  19.75869  19.76004    0.0234   9885134  13419892  16217958
  19.75739  19.75872    0.0234   9895824  13439192  16257458
  19.75608  19.75742    0.0234   9900674  13452592  16279258
  19.75478  19.75610    0.0234   9904714  13473492  16337558
  19.75347  19.75477    0.0234   9910784  13491292  16347058
  19.75217  19.75350    0.0234   9913984  13510292  16384458
  19.75086  19.75224    0.0234   9915484  13513892  16364658
  19.74956  19.75092    0.0234   9914334  13526592  16385658
  19.74825  19.74960    0.0234   9916174  13535092  16421358
  19.74694  19.74829    0.0234   9914254  13549692  16451258
  19.74564  19.74699    0.0234   9904984  13535092  16438258
  19.74433  19.74567    0.0234   9906984  13559592  16479158
  19.74303  19.74436    0.0234   9904944  13564592  16475458
  19.74172  19.74311    0.0234   9896404  13551692  16475558
  19.74042  19.74184    0.0234   9891134  13559792  16468258
  19.73911  19.74052    0.0234   9894404  13571992  16517058
  19.73781  19.73920    0.0234   9887364  13577792  16522958
  19.73650  19.73789    0.0234   9881674  13574092  16525258
  19.73519  19.73658    0.0234   9880864  13582192  16539658
  19.73389  19.73525    0.0234   9883284  13599492  16565258
